SourceFile,DateCreated,DateTimeCreated,DateTimeOriginal,GPSAltitude,GPSAltitudeRef,GPSCoordinates,GPSCoordinates-und-US,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSProcessingMethod,GPSSpeed,GPSSpeedRef,GPSTimeStamp
/Users/eddiedickey/Flickr/2017/37795246084_9a318b593c_o.jpg,,,2017:11:17 17:43:08,3.9 m Above Sea Level,Above Sea Level,,,2017:11:18,2017:11:18 01:43:06.97Z,309.7426901,True North,10 m,309.7426901,True North,"37 deg 49' 37.20"" N",North,"122 deg 29' 28.63"" W",West,"37 deg 49' 37.20"" N, 122 deg 29' 28.63"" W",,0,km/h,01:43:06.97
/Users/eddiedickey/Flickr/2017/38729744725_51e4143a4e_o.jpg,,,2017:12:31 16:30:56,7.2 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:30:56Z,99.80185759,True North,10 m,99.80185759,True North,"34 deg 2' 19.64"" N",North,"118 deg 32' 37.76"" W",West,"34 deg 2' 19.64"" N, 118 deg 32' 37.76"" W",,0.18,km/h,00:30:56
/Users/eddiedickey/Flickr/2017/38454726896_135c3d90e1_o.jpg,,,2017:11:18 15:56:10,7.2 m Below Sea Level,Below Sea Level,,,2017:11:18,2017:11:18 23:56:09.96Z,243.1016949,True North,5 m,243.1016949,True North,"38 deg 14' 4.27"" N",North,"122 deg 38' 22.49"" W",West,"38 deg 14' 4.27"" N, 122 deg 38' 22.49"" W",,0,km/h,23:56:09.96
/Users/eddiedickey/Flickr/2017/37790390594_6fe30f3da7_o.jpg,,,2017:11:17 18:10:21,19.1 m Above Sea Level,Above Sea Level,,,2017:11:18,2017:11:18 02:10:18.48Z,105.9608541,True North,184.5355191 m,105.9608541,True North,"37 deg 49' 37.29"" N",North,"122 deg 29' 28.55"" W",West,"37 deg 49' 37.29"" N, 122 deg 29' 28.55"" W",,0,km/h,02:10:18.48
/Users/eddiedickey/Flickr/2017/26734852799_f641ec514d_o.jpg,,,2017:11:18 15:56:14,5.9 m Below Sea Level,Below Sea Level,,,2017:11:18,2017:11:18 23:56:11.96Z,243.9856115,True North,5 m,243.9856115,True North,"38 deg 14' 4.27"" N",North,"122 deg 38' 22.49"" W",West,"38 deg 14' 4.27"" N, 122 deg 38' 22.49"" W",,0,km/h,23:56:11.96
/Users/eddiedickey/Flickr/2017/video_37414025811.mov,,,,2630.688 m,Above Sea Level,"38 deg 44' 21.12"" N, 120 deg 1' 55.92"" W, 2630.688 m Above Sea Level",,,,,,,,,"38 deg 44' 21.12"" N",,"120 deg 1' 55.92"" W",,"38 deg 44' 21.12"" N, 120 deg 1' 55.92"" W",,,,
/Users/eddiedickey/Flickr/2017/24757830437_8a031599f5_o.jpg,,,2017:12:31 16:12:29,6.2 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:12:27.99Z,234.1003135,True North,5 m,234.1003135,True North,"34 deg 2' 7.84"" N",North,"118 deg 32' 10.85"" W",West,"34 deg 2' 7.84"" N, 118 deg 32' 10.85"" W",,0,km/h,00:12:27.99
/Users/eddiedickey/Flickr/2017/39626034051_8866e08066_o.jpg,,,2017:12:31 16:10:49,7.3 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:10:49.04Z,289.0397351,True North,5 m,289.0397351,True North,"34 deg 2' 7.66"" N",North,"118 deg 32' 10.98"" W",West,"34 deg 2' 7.66"" N, 118 deg 32' 10.98"" W",,0,km/h,00:10:49.04
/Users/eddiedickey/Flickr/2017/video_36704605994.mov,,,,108.492 m,Above Sea Level,"38 deg 34' 45.48"" N, 122 deg 34' 42.96"" W, 108.492 m Above Sea Level",,,,,,,,,"38 deg 34' 45.48"" N",,"122 deg 34' 42.96"" W",,"38 deg 34' 45.48"" N, 122 deg 34' 42.96"" W",,,,
/Users/eddiedickey/Flickr/2017/39626028651_fec226aa77_o.jpg,,,2017:12:31 16:12:27,6.1 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:12:26.99Z,230.7482014,True North,5 m,230.7482014,True North,"34 deg 2' 7.84"" N",North,"118 deg 32' 10.85"" W",West,"34 deg 2' 7.84"" N, 118 deg 32' 10.85"" W",,0,km/h,00:12:26.99
/Users/eddiedickey/Flickr/2017/24633715248_d7d6731c56_o.jpg,,,2017:11:18 10:10:45,18.7 m Above Sea Level,Above Sea Level,,,2017:11:18,2017:11:18 18:10:43.98Z,193.135,True North,5 m,193.135,True North,"37 deg 49' 37.47"" N",North,"122 deg 29' 28.88"" W",West,"37 deg 49' 37.47"" N, 122 deg 29' 28.88"" W",,0,km/h,18:10:43.98
/Users/eddiedickey/Flickr/2017/24757834627_6538ffb055_o.jpg,,,2017:12:31 16:12:28,6.1 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:12:26.99Z,230.7482014,True North,5 m,230.7482014,True North,"34 deg 2' 7.84"" N",North,"118 deg 32' 10.85"" W",West,"34 deg 2' 7.84"" N, 118 deg 32' 10.85"" W",,0,km/h,00:12:26.99
/Users/eddiedickey/Flickr/2017/24757804717_de72f47d7c_o.jpg,,,2017:12:31 16:35:54,5.1 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 00:35:54Z,198.7910217,True North,5 m,198.7910217,True North,"34 deg 2' 17.00"" N",North,"118 deg 32' 28.97"" W",West,"34 deg 2' 17.00"" N, 118 deg 32' 28.97"" W",,0,km/h,00:35:54
/Users/eddiedickey/Flickr/2017/video_34339998550.mov,,,,,,,,,,,,,,,,,,,,,,,
/Users/eddiedickey/Flickr/2017/27848723079_3ff3902aae_o.jpg,,,2017:12:31 17:14:02,84.5 m Above Sea Level,Above Sea Level,,,2018:01:01,2018:01:01 01:13:59.99Z,29.33874239,True North,5 m,29.33874239,True North,"34 deg 2' 45.98"" N",North,"118 deg 31' 47.28"" W",West,"34 deg 2' 45.98"" N, 118 deg 31' 47.28"" W",,0,km/h,01:13:59.99
/Users/eddiedickey/Flickr/2010/point-reyes-seashore_14988798330_o.jpg,,,2010:12:27 14:13:12,,,,,,,,,,,,,,,,,,,,
/Users/eddiedickey/Flickr/2010/contemplating_14313789541_o.jpg,2010:12:18 21:59:02-08:00,2010:12:18 21:59:02-08:00,2010:12:18 21:59:02,,,,,,,,,,,,,,,,,,,,
/Users/eddiedickey/Flickr/2019/49587510962_b15817ab78_o.jpg,,,2019:12:23 21:31:19,2.2 m Above Sea Level,Above Sea Level,,,2019:12:24,2019:12:24 05:31:18Z,75.96954346,True North,10 m,75.96954346,True North,"37 deg 54' 56.13"" N",North,"122 deg 30' 29.47"" W",West,"37 deg 54' 56.13"" N, 122 deg 30' 29.47"" W",,0,km/h,05:31:18
/Users/eddiedickey/Flickr/2019/49589000457_84e4f8095d_o.jpg,,,2019:12:25 09:34:57,1945.6 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:34:56.43Z,258.4931641,True North,65 m,258.4931641,True North,"38 deg 54' 15.96"" N",North,"119 deg 58' 57.43"" W",West,"38 deg 54' 15.96"" N, 119 deg 58' 57.43"" W",,0,km/h,17:34:56.43
/Users/eddiedickey/Flickr/2019/49588752476_3b5ec6cb46_o.jpg,,,2019:12:01 13:33:18,600.3 m Above Sea Level,Above Sea Level,,,2019:12:01,2019:12:01 21:33:16.99Z,97.9393158,True North,5 m,97.9393158,True North,"42 deg 11' 15.11"" N",North,"122 deg 41' 30.82"" W",West,"42 deg 11' 15.11"" N, 122 deg 41' 30.82"" W",,0.15,km/h,21:33:16.99
/Users/eddiedickey/Flickr/2019/49588751646_b950b1d104_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588263298_6b295d2ebd_o.jpg,,,2019:11:28 17:56:08,1972.8 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 00:56:06.52Z,134.6818237,True North,65.29889299 m,134.6818237,True North,"40 deg 38' 33.65"" N",North,"111 deg 17' 2.80"" W",West,"40 deg 38' 33.65"" N, 111 deg 17' 2.80"" W",,0,km/h,00:56:06.52
/Users/eddiedickey/Flickr/2019/49588994362_2972c4cc05_o.jpg,,,2019:12:22 14:33:52,94.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:33:50.99Z,87.74251557,True North,10 m,87.74251557,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 47.91"" W",,0,km/h,22:33:50.99
/Users/eddiedickey/Flickr/2019/49588259998_082a86cf8f_o.jpg,,,2019:12:22 14:26:16,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:16Z,237.794708,True North,10 m,237.794708,True North,"37 deg 47' 30.21"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.21"" N, 122 deg 24' 48.10"" W",,0.56,km/h,22:26:16
/Users/eddiedickey/Flickr/2019/49588997662_72a6b11fbe_o.jpg,,,2019:11:29 08:56:25,1981.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:24.01Z,257.1531219,True North,5 m,257.1531219,True North,"40 deg 38' 34.05"" N",North,"111 deg 17' 4.97"" W",West,"40 deg 38' 34.05"" N, 111 deg 17' 4.97"" W",,0,km/h,15:56:24.01
/Users/eddiedickey/Flickr/2019/49588994937_a7ce89b0b9_o.jpg,,,2019:12:22 14:26:16,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:16Z,237.794708,True North,10 m,237.794708,True North,"37 deg 47' 30.21"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.21"" N, 122 deg 24' 48.10"" W",,0.56,km/h,22:26:16
/Users/eddiedickey/Flickr/2019/49587263841_0bf840a196_o.jpg,,,2019:12:24 20:41:01,1929.7 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 04:40:59.8Z,276.1337278,True North,30 m,276.1337278,True North,"38 deg 54' 17.28"" N",North,"119 deg 58' 57.30"" W",West,"38 deg 54' 17.28"" N, 119 deg 58' 57.30"" W",,0,km/h,04:40:59.8
/Users/eddiedickey/Flickr/2019/49588264428_905b305b29_o.jpg,,,2019:11:28 13:19:34,1589.5 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:19:33.06Z,182.3824464,True North,10 m,182.3824464,True North,"40 deg 34' 31.98"" N",North,"111 deg 47' 31.39"" W",West,"40 deg 34' 31.98"" N, 111 deg 47' 31.39"" W",,0,km/h,20:19:33.06
/Users/eddiedickey/Flickr/2019/49588757296_672fb274f4_o.jpg,,,2019:11:28 10:08:03,1973.3 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 17:08:01.8Z,,,65 m,,,"40 deg 38' 32.48"" N",North,"111 deg 17' 1.84"" W",West,"40 deg 38' 32.48"" N, 111 deg 17' 1.84"" W",,0,km/h,17:08:01.8
/Users/eddiedickey/Flickr/2019/49588753996_2b8040201b_o.jpg,,,2019:11:29 08:56:18,1979.6 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:17.02Z,255.4591675,True North,5 m,255.4591675,True North,"40 deg 38' 34.05"" N",North,"111 deg 17' 4.97"" W",West,"40 deg 38' 34.05"" N, 111 deg 17' 4.97"" W",,0,km/h,15:56:17.02
/Users/eddiedickey/Flickr/2019/49588751696_1df07e0bcb_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588265078_ae27a43021_o.jpg,,,2019:11:28 11:48:52,1580.9 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 18:48:50.29Z,137.7399598,True North,65 m,137.7399598,True North,"40 deg 34' 32.25"" N",North,"111 deg 47' 31.67"" W",West,"40 deg 34' 32.25"" N, 111 deg 47' 31.67"" W",,0,km/h,18:48:50.29
/Users/eddiedickey/Flickr/2019/49588258478_11f8c2c158_o.jpg,,,2019:12:22 16:17:34,90.7 m Above Sea Level,Above Sea Level,,,2019:12:23,2019:12:23 00:17:31.95Z,257.9324034,True North,65 m,257.9324034,True North,"37 deg 47' 30.24"" N",North,"122 deg 24' 48.35"" W",West,"37 deg 47' 30.24"" N, 122 deg 24' 48.35"" W",,0,km/h,00:17:31.95
/Users/eddiedickey/Flickr/2019/49588751546_454ba12841_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588752866_a203174d7a_o.jpg,,,2019:11:29 08:56:35,1979.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:35Z,348.2261048,True North,5 m,348.2261048,True North,"40 deg 38' 34.15"" N",North,"111 deg 17' 5.00"" W",West,"40 deg 38' 34.15"" N, 111 deg 17' 5.00"" W",,0,km/h,15:56:35
/Users/eddiedickey/Flickr/2019/49588757306_2e697d25ea_o.jpg,,,2019:12:25 09:37:36,1945.3 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:37:34.97Z,215.7324371,True North,65 m,215.7324371,True North,"38 deg 54' 16.33"" N",North,"119 deg 58' 57.02"" W",West,"38 deg 54' 16.33"" N, 119 deg 58' 57.02"" W",,0,km/h,17:37:34.97
/Users/eddiedickey/Flickr/2019/49588994372_5550e58df3_o.jpg,,,2019:12:22 14:34:00,94.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:33:58.99Z,89.65726468,True North,10 m,89.65726468,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 47.91"" W",,0,km/h,22:33:58.99
/Users/eddiedickey/Flickr/2019/49588259083_e3488a1938_o.jpg,,,2019:12:22 14:34:00,94.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:33:59.99Z,90.09645083,True North,10 m,90.09645083,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 47.91"" W",,0,km/h,22:33:59.99
/Users/eddiedickey/Flickr/2019/49588756171_b7efb64c00_o.jpg,,,2019:11:28 13:19:34,1589.5 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:19:34.08Z,182.8288422,True North,10 m,182.8288422,True North,"40 deg 34' 31.98"" N",North,"111 deg 47' 31.39"" W",West,"40 deg 34' 31.98"" N, 111 deg 47' 31.39"" W",,0,km/h,20:19:34.08
/Users/eddiedickey/Flickr/2019/49588755391_9175f3c92b_o.jpg,,,2019:11:28 13:21:57,1587.5 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:55.99Z,268.0597229,True North,10 m,268.0597229,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:55.99
/Users/eddiedickey/Flickr/2019/49588750206_cc8ea412a5_o.jpg,,,2019:12:22 15:18:50,90.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 23:18:47.34Z,307.7132262,True North,65 m,307.7132262,True North,"37 deg 47' 30.14"" N",North,"122 deg 24' 48.26"" W",West,"37 deg 47' 30.14"" N, 122 deg 24' 48.26"" W",,0,km/h,23:18:47.34
/Users/eddiedickey/Flickr/2019/49588752586_cfe6701e75_o.jpg,,,2019:11:29 17:47:43,1974.5 m Above Sea Level,Above Sea Level,,,2019:11:30,2019:11:30 00:47:42.03Z,28.39131356,True North,10 m,28.39131356,True North,"40 deg 38' 34.81"" N",North,"111 deg 17' 5.30"" W",West,"40 deg 38' 34.81"" N, 111 deg 17' 5.30"" W",,0.6299999952,km/h,00:47:42.03
/Users/eddiedickey/Flickr/2019/49588757946_d5938663f8_o.jpg,,,2019:12:25 09:56:13,1943.7 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:56:12.03Z,23.58097265,True North,65 m,23.58097265,True North,"38 deg 54' 16.02"" N",North,"119 deg 58' 56.44"" W",West,"38 deg 54' 16.02"" N, 119 deg 58' 56.44"" W",,0,km/h,17:56:12.03
/Users/eddiedickey/Flickr/2019/49588995082_593c31273e_o.jpg,,,2019:12:22 14:26:16,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:16Z,237.794708,True North,10 m,237.794708,True North,"37 deg 47' 30.21"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.21"" N, 122 deg 24' 48.10"" W",,0.56,km/h,22:26:16
/Users/eddiedickey/Flickr/2019/49588751731_15bb5df45c_o.jpg,,,2019:12:21 20:02:28,7.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 04:02:27Z,95.189331,True North,10 m,95.189331,True North,"37 deg 54' 56.64"" N",North,"122 deg 30' 29.77"" W",West,"37 deg 54' 56.64"" N, 122 deg 30' 29.77"" W",,0.2,km/h,04:02:27
/Users/eddiedickey/Flickr/2019/49588752841_b32675038a_o.jpg,,,2019:11:29 08:56:36,1979.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:35Z,348.2261048,True North,5 m,348.2261048,True North,"40 deg 38' 34.15"" N",North,"111 deg 17' 5.00"" W",West,"40 deg 38' 34.15"" N, 111 deg 17' 5.00"" W",,0,km/h,15:56:35
/Users/eddiedickey/Flickr/2019/49588266168_cbf194dd4f_o.jpg,,,2019:12:25 09:42:29,1948.3 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:42:28Z,189.3426819,True North,10 m,189.3426819,True North,"38 deg 54' 18.16"" N",North,"119 deg 58' 57.02"" W",West,"38 deg 54' 18.16"" N, 119 deg 58' 57.02"" W",,0,km/h,17:42:28
/Users/eddiedickey/Flickr/2019/49588998802_a9a6008fff_o.jpg,,,2019:11:28 13:21:58,1587.4 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:57.99Z,267.4161074,True North,10 m,267.4161074,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:57.99
/Users/eddiedickey/Flickr/2019/49588757686_21ea03ced2_o.jpg,,,2019:12:25 09:42:28,1948.3 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:42:28Z,189.3426819,True North,10 m,189.3426819,True North,"38 deg 54' 18.16"" N",North,"119 deg 58' 57.02"" W",West,"38 deg 54' 18.16"" N, 119 deg 58' 57.02"" W",,0,km/h,17:42:28
/Users/eddiedickey/Flickr/2019/49588751236_f59570fd13_o.jpg,,,2019:12:22 14:26:25,97.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:23.99Z,246.6192017,True North,30 m,246.6192017,True North,"37 deg 47' 30.55"" N",North,"122 deg 24' 47.96"" W",West,"37 deg 47' 30.55"" N, 122 deg 24' 47.96"" W",,1.519999981,km/h,22:26:23.99
/Users/eddiedickey/Flickr/2019/49588260738_29b90e4721_o.jpg,,,2019:12:01 10:10:56,156.8 m Above Sea Level,Above Sea Level,,,2019:12:01,2019:12:01 18:10:55Z,52.13220219,True North,10 m,52.13220219,True North,"40 deg 25' 54.91"" N",North,"122 deg 17' 14.77"" W",West,"40 deg 25' 54.91"" N, 122 deg 17' 14.77"" W",,1.379999995,km/h,18:10:55
/Users/eddiedickey/Flickr/2019/49588758381_af233ee7eb_o.jpg,,,2019:12:25 16:05:35,1948.4 m Above Sea Level,Above Sea Level,,,2019:12:26,2019:12:26 00:05:34Z,33.70220947,True North,10 m,33.70220947,True North,"38 deg 54' 17.90"" N",North,"119 deg 58' 57.73"" W",West,"38 deg 54' 17.90"" N, 119 deg 58' 57.73"" W",,2.170000076,km/h,00:05:34
/Users/eddiedickey/Flickr/2019/49587264406_4a7cd79dfb_o.jpg,,,2019:12:23 21:30:53,4.8 m Above Sea Level,Above Sea Level,,,2019:12:24,2019:12:24 05:30:52Z,12.90622711,True North,5 m,12.90622711,True North,"37 deg 54' 56.85"" N",North,"122 deg 30' 29.25"" W",West,"37 deg 54' 56.85"" N, 122 deg 30' 29.25"" W",,0,km/h,05:30:52
/Users/eddiedickey/Flickr/2019/img_1100_49586111503_o.jpg,,,2019:09:26 16:30:04,600.7 m Above Sea Level,Above Sea Level,,,2019:09:26,2019:09:26 23:30:04Z,200.1817019,True North,10 m,200.1817019,True North,"42 deg 11' 11.20"" N",North,"122 deg 41' 26.40"" W",West,"42 deg 11' 11.20"" N, 122 deg 41' 26.40"" W",,0,km/h,23:30:04
/Users/eddiedickey/Flickr/2019/49587511267_50d7972b46_o.jpg,,,2019:12:23 21:31:00,6 m Above Sea Level,Above Sea Level,,,2019:12:24,2019:12:24 05:30:59Z,98.85788726,True North,5 m,98.85788726,True North,"37 deg 54' 56.71"" N",North,"122 deg 30' 29.39"" W",West,"37 deg 54' 56.71"" N, 122 deg 30' 29.39"" W",,0,km/h,05:30:59
/Users/eddiedickey/Flickr/2019/49588759021_4f4b03e655_o.jpg,,,2019:12:28 13:33:28,14.3 m Above Sea Level,Above Sea Level,,,2019:12:28,2019:12:28 21:33:28Z,52.25592805,True North,5 m,52.25592805,True North,"38 deg 1' 11.00"" N",North,"122 deg 31' 19.13"" W",West,"38 deg 1' 11.00"" N, 122 deg 31' 19.13"" W",,0,km/h,21:33:28
/Users/eddiedickey/Flickr/2019/49588259168_202bdcbe3c_o.jpg,,,2019:12:22 14:26:25,97.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:23.99Z,246.6192017,True North,30 m,246.6192017,True North,"37 deg 47' 30.55"" N",North,"122 deg 24' 47.96"" W",West,"37 deg 47' 30.55"" N, 122 deg 24' 47.96"" W",,1.519999981,km/h,22:26:23.99
/Users/eddiedickey/Flickr/2019/49588259233_e94d6df56b_o.jpg,,,2019:12:22 14:26:25,97.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:23.99Z,246.6192017,True North,30 m,246.6192017,True North,"37 deg 47' 30.55"" N",North,"122 deg 24' 47.96"" W",West,"37 deg 47' 30.55"" N, 122 deg 24' 47.96"" W",,1.519999981,km/h,22:26:23.99
/Users/eddiedickey/Flickr/2019/49588265788_d4d66a3ba4_o.jpg,,,2019:12:25 09:37:39,1949 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:37:39Z,218.0542299,True North,10 m,218.0542299,True North,"38 deg 54' 17.50"" N",North,"119 deg 58' 57.76"" W",West,"38 deg 54' 17.50"" N, 119 deg 58' 57.76"" W",,0.95,km/h,17:37:39
/Users/eddiedickey/Flickr/2019/49588757641_2e67eef0ee_o.jpg,,,2019:12:25 09:37:49,1949.8 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:37:48Z,160.4414673,True North,5 m,160.4414673,True North,"38 deg 54' 17.47"" N",North,"119 deg 58' 57.82"" W",West,"38 deg 54' 17.47"" N, 119 deg 58' 57.82"" W",,0,km/h,17:37:48
/Users/eddiedickey/Flickr/2019/49588753616_07195dbda6_o.jpg,,,2019:11:29 08:56:28,1981.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:27.01Z,223.2874449,True North,5 m,223.2874449,True North,"40 deg 38' 34.15"" N",North,"111 deg 17' 5.00"" W",West,"40 deg 38' 34.15"" N, 111 deg 17' 5.00"" W",,0.1800000072,km/h,15:56:27.01
/Users/eddiedickey/Flickr/2019/49588993752_344907e285_o.jpg,,,2019:12:22 14:35:15,93.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:35:15Z,171.2613678,True North,30 m,171.2613678,True North,"37 deg 47' 30.27"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.27"" N, 122 deg 24' 48.10"" W",,0.2599999905,km/h,22:35:15
/Users/eddiedickey/Flickr/2019/49588261258_f7a2534bc8_o.jpg,,,2019:11:29 17:47:10,1975.5 m Above Sea Level,Above Sea Level,,,2019:11:30,2019:11:30 00:47:09.03Z,16.80934904,True North,10 m,16.80934904,True North,"40 deg 38' 34.42"" N",North,"111 deg 17' 5.38"" W",West,"40 deg 38' 34.42"" N, 111 deg 17' 5.38"" W",,0,km/h,00:47:09.03
/Users/eddiedickey/Flickr/2019/49588264313_9b6123840a_o.jpg,,,2019:11:28 13:21:51,1587.7 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:50.99Z,256.0840912,True North,30 m,256.0840912,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:50.99
/Users/eddiedickey/Flickr/2019/49588750461_5b640c4c6f_o.jpg,,,2019:12:22 14:33:19,94.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:33:19Z,270.0579531,True North,10 m,90.05795283,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 47.91"" W",,0,km/h,22:33:19
/Users/eddiedickey/Flickr/2019/49588756651_db72e1db62_o.jpg,,,2019:11:28 10:08:17,1973.1 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 17:08:17Z,226.9702453,True North,5 m,226.9702453,True North,"40 deg 38' 34.35"" N",North,"111 deg 17' 5.02"" W",West,"40 deg 38' 34.35"" N, 111 deg 17' 5.02"" W",,0,km/h,17:08:17
/Users/eddiedickey/Flickr/2019/49588266093_871d1c0e58_o.jpg,,,2019:12:25 09:42:47,1950.5 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:42:46Z,197.6815035,True North,5 m,197.6815035,True North,"38 deg 54' 18.00"" N",North,"119 deg 58' 57.10"" W",West,"38 deg 54' 18.00"" N, 119 deg 58' 57.10"" W",,0,km/h,17:42:46
/Users/eddiedickey/Flickr/2019/49588995672_33762f2347_o.jpg,,,2019:12:21 20:02:03,4.7 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 04:02:02.02Z,99.85511778,True North,30 m,99.85511778,True North,"37 deg 54' 56.63"" N",North,"122 deg 30' 28.87"" W",West,"37 deg 54' 56.63"" N, 122 deg 30' 28.87"" W",,0,km/h,04:02:02.02
/Users/eddiedickey/Flickr/2019/49588999167_0258b15837_o.jpg,,,2019:11:28 13:21:56,1587.5 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:55.99Z,267.1515808,True North,10 m,267.1515808,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:55.99
